studyid,intid,X,year,spp1,spp2,interaction,taxatype,neg_phenovalue,neg_slope,pos_phenovalue,pos_slope,phenodiff,phenofreq,intxn,length,minyear
HMK006,97,169,1997,Dendroctonus valens,Tomicus piniperda,competition,spp,150,10.5,80.5,-8,69.5,weekly,Dendroctonus valens Tomicus piniperda competition,2,1996
HMK006,98,170,1996,Dryocetes autographus,Gnathotrichus materiarius,competition,spp,140,16,132,11,8,weekly,Dryocetes autographus Gnathotrichus materiarius competition,2,1996
HMK006,98,171,1997,Dryocetes autographus,Gnathotrichus materiarius,competition,spp,156,16,143,11,13,weekly,Dryocetes autographus Gnathotrichus materiarius competition,2,1996
HMK006,99,172,1996,Dryocetes autographus,Hylastes porculus,competition,spp,140,16,141,14.5,-1,weekly,Dryocetes autographus Hylastes porculus competition,2,1996
HMK006,99,173,1997,Dryocetes autographus,Hylastes porculus,competition,spp,156,16,155.5,14.5,0.5,weekly,Dryocetes autographus Hylastes porculus competition,2,1996
HMK006,100,174,1996,Dryocetes autographus,Hylurgops rugipennis pinifex,competition,spp,140,16,139,-12,1,weekly,Dryocetes autographus Hylurgops rugipennis pinifex competition,2,1996
HMK006,100,175,1997,Dryocetes autographus,Hylurgops rugipennis pinifex,competition,spp,156,16,127,-12,29,weekly,Dryocetes autographus Hylurgops rugipennis pinifex competition,2,1996
HMK006,101,176,1996,Dryocetes autographus,Ips grandicollis,competition,spp,140,16,139,10,1,weekly,Dryocetes autographus Ips grandicollis competition,2,1996
HMK006,101,177,1997,Dryocetes autographus,Ips grandicollis,competition,spp,156,16,149,10,7,weekly,Dryocetes autographus Ips grandicollis competition,2,1996
HMK006,102,178,1996,Dryocetes autographus,Ips pini,competition,spp,140,16,134,-7,6,weekly,Dryocetes autographus Ips pini competition,2,1996
HMK006,102,179,1997,Dryocetes autographus,Ips pini,competition,spp,156,16,127,-7,29,weekly,Dryocetes autographus Ips pini competition,2,1996
HMK006,103,180,1996,Dryocetes autographus,Monochamus spp.,competition,spp,140,16,186.5,-10,-46.5,weekly,Dryocetes autographus Monochamus spp. competition,2,1996
HMK006,103,181,1997,Dryocetes autographus,Monochamus spp.,competition,spp,156,16,176.5,-10,-20.5,weekly,Dryocetes autographus Monochamus spp. competition,2,1996
HMK006,104,182,1996,Dryocetes autographus,Orthotomicus caelatus,competition,spp,140,16,139,15,1,weekly,Dryocetes autographus Orthotomicus caelatus competition,2,1996
HMK006,104,183,1997,Dryocetes autographus,Orthotomicus caelatus,competition,spp,156,16,154,15,2,weekly,Dryocetes autographus Orthotomicus caelatus competition,2,1996
HMK006,105,184,1996,Dryocetes autographus,Pissodes approximatus,competition,spp,140,16,118.5,-24.5,21.5,weekly,Dryocetes autographus Pissodes approximatus competition,2,1996
HMK006,105,185,1997,Dryocetes autographus,Pissodes approximatus,competition,spp,156,16,94,-24.5,62,weekly,Dryocetes autographus Pissodes approximatus competition,2,1996
HMK006,106,186,1996,Dryocetes autographus,Tomicus piniperda,competition,spp,140,16,88.5,-8,51.5,weekly,Dryocetes autographus Tomicus piniperda competition,2,1996
HMK006,106,187,1997,Dryocetes autographus,Tomicus piniperda,competition,spp,156,16,80.5,-8,75.5,weekly,Dryocetes autographus Tomicus piniperda competition,2,1996
HMK006,107,188,1996,Gnathotrichus materiarius,Hylastes porculus,competition,spp,132,11,141,14.5,-9,weekly,Gnathotrichus materiarius Hylastes porculus competition,2,1996
HMK006,107,189,1997,Gnathotrichus materiarius,Hylastes porculus,competition,spp,143,11,155.5,14.5,-12.5,weekly,Gnathotrichus materiarius Hylastes porculus competition,2,1996
HMK006,108,190,1996,Gnathotrichus materiarius,Hylurgops rugipennis pinifex,competition,spp,132,11,139,-12,-7,weekly,Gnathotrichus materiarius Hylurgops rugipennis pinifex competition,2,1996
HMK006,108,191,1997,Gnathotrichus materiarius,Hylurgops rugipennis pinifex,competition,spp,143,11,127,-12,16,weekly,Gnathotrichus materiarius Hylurgops rugipennis pinifex competition,2,1996
HMK006,109,192,1996,Gnathotrichus materiarius,Ips grandicollis,competition,spp,132,11,139,10,-7,weekly,Gnathotrichus materiarius Ips grandicollis competition,2,1996
HMK006,109,193,1997,Gnathotrichus materiarius,Ips grandicollis,competition,spp,143,11,149,10,-6,weekly,Gnathotrichus materiarius Ips grandicollis competition,2,1996
HMK006,110,194,1996,Gnathotrichus materiarius,Ips pini,competition,spp,132,11,134,-7,-2,weekly,Gnathotrichus materiarius Ips pini competition,2,1996
HMK006,110,195,1997,Gnathotrichus materiarius,Ips pini,competition,spp,143,11,127,-7,16,weekly,Gnathotrichus materiarius Ips pini competition,2,1996
HMK006,111,196,1996,Gnathotrichus materiarius,Monochamus spp.,competition,spp,132,11,186.5,-10,-54.5,weekly,Gnathotrichus materiarius Monochamus spp. competition,2,1996
HMK006,111,197,1997,Gnathotrichus materiarius,Monochamus spp.,competition,spp,143,11,176.5,-10,-33.5,weekly,Gnathotrichus materiarius Monochamus spp. competition,2,1996
HMK006,112,198,1996,Gnathotrichus materiarius,Orthotomicus caelatus,competition,spp,132,11,139,15,-7,weekly,Gnathotrichus materiarius Orthotomicus caelatus competition,2,1996
HMK006,112,199,1997,Gnathotrichus materiarius,Orthotomicus caelatus,competition,spp,143,11,154,15,-11,weekly,Gnathotrichus materiarius Orthotomicus caelatus competition,2,1996
HMK006,113,200,1996,Gnathotrichus materiarius,Pissodes approximatus,competition,spp,132,11,118.5,-24.5,13.5,weekly,Gnathotrichus materiarius Pissodes approximatus competition,2,1996
HMK006,113,201,1997,Gnathotrichus materiarius,Pissodes approximatus,competition,spp,143,11,94,-24.5,49,weekly,Gnathotrichus materiarius Pissodes approximatus competition,2,1996
HMK006,114,202,1996,Gnathotrichus materiarius,Tomicus piniperda,competition,spp,132,11,88.5,-8,43.5,weekly,Gnathotrichus materiarius Tomicus piniperda competition,2,1996
HMK006,114,203,1997,Gnathotrichus materiarius,Tomicus piniperda,competition,spp,143,11,80.5,-8,62.5,weekly,Gnathotrichus materiarius Tomicus piniperda competition,2,1996
HMK006,115,204,1996,Hylastes porculus,Hylurgops rugipennis pinifex,competition,spp,141,14.5,139,-12,2,weekly,Hylastes porculus Hylurgops rugipennis pinifex competition,2,1996
HMK006,115,205,1997,Hylastes porculus,Hylurgops rugipennis pinifex,competition,spp,155.5,14.5,127,-12,28.5,weekly,Hylastes porculus Hylurgops rugipennis pinifex competition,2,1996
HMK006,116,206,1996,Hylastes porculus,Ips grandicollis,competition,spp,141,14.5,139,10,2,weekly,Hylastes porculus Ips grandicollis competition,2,1996
HMK006,116,207,1997,Hylastes porculus,Ips grandicollis,competition,spp,155.5,14.5,149,10,6.5,weekly,Hylastes porculus Ips grandicollis competition,2,1996
HMK006,117,208,1996,Hylastes porculus,Ips pini,competition,spp,141,14.5,134,-7,7,weekly,Hylastes porculus Ips pini competition,2,1996
HMK006,117,209,1997,Hylastes porculus,Ips pini,competition,spp,155.5,14.5,127,-7,28.5,weekly,Hylastes porculus Ips pini competition,2,1996
HMK006,118,210,1996,Hylastes porculus,Monochamus spp.,competition,spp,141,14.5,186.5,-10,-45.5,weekly,Hylastes porculus Monochamus spp. competition,2,1996
HMK006,118,211,1997,Hylastes porculus,Monochamus spp.,competition,spp,155.5,14.5,176.5,-10,-21,weekly,Hylastes porculus Monochamus spp. competition,2,1996
HMK006,119,212,1996,Hylastes porculus,Orthotomicus caelatus,competition,spp,141,14.5,139,15,2,weekly,Hylastes porculus Orthotomicus caelatus competition,2,1996
HMK006,119,213,1997,Hylastes porculus,Orthotomicus caelatus,competition,spp,155.5,14.5,154,15,1.5,weekly,Hylastes porculus Orthotomicus caelatus competition,2,1996
HMK006,120,214,1996,Hylastes porculus,Pissodes approximatus,competition,spp,141,14.5,118.5,-24.5,22.5,weekly,Hylastes porculus Pissodes approximatus competition,2,1996
HMK006,120,215,1997,Hylastes porculus,Pissodes approximatus,competition,spp,155.5,14.5,94,-24.5,61.5,weekly,Hylastes porculus Pissodes approximatus competition,2,1996
HMK006,121,216,1996,Hylastes porculus,Tomicus piniperda,competition,spp,141,14.5,88.5,-8,52.5,weekly,Hylastes porculus Tomicus piniperda competition,2,1996
HMK006,121,217,1997,Hylastes porculus,Tomicus piniperda,competition,spp,155.5,14.5,80.5,-8,75,weekly,Hylastes porculus Tomicus piniperda competition,2,1996
HMK006,122,218,1996,Hylurgops rugipennis pinifex,Ips grandicollis,competition,spp,139,-12,139,10,0,weekly,Hylurgops rugipennis pinifex Ips grandicollis competition,2,1996
HMK006,122,219,1997,Hylurgops rugipennis pinifex,Ips grandicollis,competition,spp,127,-12,149,10,-22,weekly,Hylurgops rugipennis pinifex Ips grandicollis competition,2,1996
HMK006,123,220,1996,Hylurgops rugipennis pinifex,Ips pini,competition,spp,139,-12,134,-7,5,weekly,Hylurgops rugipennis pinifex Ips pini competition,2,1996
HMK006,123,221,1997,Hylurgops rugipennis pinifex,Ips pini,competition,spp,127,-12,127,-7,0,weekly,Hylurgops rugipennis pinifex Ips pini competition,2,1996
HMK006,124,222,1996,Hylurgops rugipennis pinifex,Monochamus spp.,competition,spp,139,-12,186.5,-10,-47.5,weekly,Hylurgops rugipennis pinifex Monochamus spp. competition,2,1996
HMK006,124,223,1997,Hylurgops rugipennis pinifex,Monochamus spp.,competition,spp,127,-12,176.5,-10,-49.5,weekly,Hylurgops rugipennis pinifex Monochamus spp. competition,2,1996
HMK006,125,224,1996,Hylurgops rugipennis pinifex,Orthotomicus caelatus,competition,spp,139,-12,139,15,0,weekly,Hylurgops rugipennis pinifex Orthotomicus caelatus competition,2,1996
HMK006,125,225,1997,Hylurgops rugipennis pinifex,Orthotomicus caelatus,competition,spp,127,-12,154,15,-27,weekly,Hylurgops rugipennis pinifex Orthotomicus caelatus competition,2,1996
HMK006,126,226,1996,Hylurgops rugipennis pinifex,Pissodes approximatus,competition,spp,139,-12,118.5,-24.5,20.5,weekly,Hylurgops rugipennis pinifex Pissodes approximatus competition,2,1996
HMK006,126,227,1997,Hylurgops rugipennis pinifex,Pissodes approximatus,competition,spp,127,-12,94,-24.5,33,weekly,Hylurgops rugipennis pinifex Pissodes approximatus competition,2,1996
HMK006,127,228,1996,Hylurgops rugipennis pinifex,Tomicus piniperda,competition,spp,139,-12,88.5,-8,50.5,weekly,Hylurgops rugipennis pinifex Tomicus piniperda competition,2,1996
HMK006,127,229,1997,Hylurgops rugipennis pinifex,Tomicus piniperda,competition,spp,127,-12,80.5,-8,46.5,weekly,Hylurgops rugipennis pinifex Tomicus piniperda competition,2,1996
HMK006,128,230,1996,Ips grandicollis,Ips pini,competition,spp,139,10,134,-7,5,weekly,Ips grandicollis Ips pini competition,2,1996
HMK006,128,231,1997,Ips grandicollis,Ips pini,competition,spp,149,10,127,-7,22,weekly,Ips grandicollis Ips pini competition,2,1996
HMK006,129,232,1996,Ips grandicollis,Monochamus spp.,competition,spp,139,10,186.5,-10,-47.5,weekly,Ips grandicollis Monochamus spp. competition,2,1996
HMK006,129,233,1997,Ips grandicollis,Monochamus spp.,competition,spp,149,10,176.5,-10,-27.5,weekly,Ips grandicollis Monochamus spp. competition,2,1996
HMK006,130,234,1996,Ips grandicollis,Orthotomicus caelatus,competition,spp,139,10,139,15,0,weekly,Ips grandicollis Orthotomicus caelatus competition,2,1996
HMK006,130,235,1997,Ips grandicollis,Orthotomicus caelatus,competition,spp,149,10,154,15,-5,weekly,Ips grandicollis Orthotomicus caelatus competition,2,1996
HMK006,131,236,1996,Ips grandicollis,Pissodes approximatus,competition,spp,139,10,118.5,-24.5,20.5,weekly,Ips grandicollis Pissodes approximatus competition,2,1996
HMK006,131,237,1997,Ips grandicollis,Pissodes approximatus,competition,spp,149,10,94,-24.5,55,weekly,Ips grandicollis Pissodes approximatus competition,2,1996
HMK006,132,238,1996,Ips grandicollis,Tomicus piniperda,competition,spp,139,10,88.5,-8,50.5,weekly,Ips grandicollis Tomicus piniperda competition,2,1996
HMK006,132,239,1997,Ips grandicollis,Tomicus piniperda,competition,spp,149,10,80.5,-8,68.5,weekly,Ips grandicollis Tomicus piniperda competition,2,1996
HMK006,133,240,1996,Ips pini,Monochamus spp.,competition,spp,134,-7,186.5,-10,-52.5,weekly,Ips pini Monochamus spp. competition,2,1996
HMK006,133,241,1997,Ips pini,Monochamus spp.,competition,spp,127,-7,176.5,-10,-49.5,weekly,Ips pini Monochamus spp. competition,2,1996
HMK006,134,242,1996,Ips pini,Orthotomicus caelatus,competition,spp,134,-7,139,15,-5,weekly,Ips pini Orthotomicus caelatus competition,2,1996
HMK006,134,243,1997,Ips pini,Orthotomicus caelatus,competition,spp,127,-7,154,15,-27,weekly,Ips pini Orthotomicus caelatus competition,2,1996
HMK006,135,244,1996,Ips pini,Pissodes approximatus,competition,spp,134,-7,118.5,-24.5,15.5,weekly,Ips pini Pissodes approximatus competition,2,1996
HMK006,135,245,1997,Ips pini,Pissodes approximatus,competition,spp,127,-7,94,-24.5,33,weekly,Ips pini Pissodes approximatus competition,2,1996
HMK006,136,246,1996,Ips pini,Tomicus piniperda,competition,spp,134,-7,88.5,-8,45.5,weekly,Ips pini Tomicus piniperda competition,2,1996
HMK006,136,247,1997,Ips pini,Tomicus piniperda,competition,spp,127,-7,80.5,-8,46.5,weekly,Ips pini Tomicus piniperda competition,2,1996
HMK006,137,248,1996,Monochamus spp.,Orthotomicus caelatus,competition,spp,186.5,-10,139,15,47.5,weekly,Monochamus spp. Orthotomicus caelatus competition,2,1996
HMK006,137,249,1997,Monochamus spp.,Orthotomicus caelatus,competition,spp,176.5,-10,154,15,22.5,weekly,Monochamus spp. Orthotomicus caelatus competition,2,1996
HMK006,138,250,1996,Monochamus spp.,Pissodes approximatus,competition,spp,186.5,-10,118.5,-24.5,68,weekly,Monochamus spp. Pissodes approximatus competition,2,1996
HMK006,138,251,1997,Monochamus spp.,Pissodes approximatus,competition,spp,176.5,-10,94,-24.5,82.5,weekly,Monochamus spp. Pissodes approximatus competition,2,1996
HMK006,139,252,1996,Monochamus spp.,Tomicus piniperda,competition,spp,186.5,-10,88.5,-8,98,weekly,Monochamus spp. Tomicus piniperda competition,2,1996
HMK006,139,253,1997,Monochamus spp.,Tomicus piniperda,competition,spp,176.5,-10,80.5,-8,96,weekly,Monochamus spp. Tomicus piniperda competition,2,1996
HMK006,140,254,1996,Orthotomicus caelatus,Pissodes approximatus,competition,spp,139,15,118.5,-24.5,20.5,weekly,Orthotomicus caelatus Pissodes approximatus competition,2,1996
HMK006,140,255,1997,Orthotomicus caelatus,Pissodes approximatus,competition,spp,154,15,94,-24.5,60,weekly,Orthotomicus caelatus Pissodes approximatus competition,2,1996
HMK006,141,256,1996,Orthotomicus caelatus,Tomicus piniperda,competition,spp,139,15,88.5,-8,50.5,weekly,Orthotomicus caelatus Tomicus piniperda competition,2,1996
HMK006,141,257,1997,Orthotomicus caelatus,Tomicus piniperda,competition,spp,154,15,80.5,-8,73.5,weekly,Orthotomicus caelatus Tomicus piniperda competition,2,1996
HMK006,142,258,1996,Pissodes approximatus,Tomicus piniperda,competition,spp,118.5,-24.5,88.5,-8,30,weekly,Pissodes approximatus Tomicus piniperda competition,2,1996
HMK006,142,259,1997,Pissodes approximatus,Tomicus piniperda,competition,spp,94,-24.5,80.5,-8,13.5,weekly,Pissodes approximatus Tomicus piniperda competition,2,1996
HMK007,143,260,1983,Saxifraga reflexa,Saxifraga tricuspidata,competition,spp,133,3.357142857,151,0.785714286,-18,weekly,Saxifraga reflexa Saxifraga tricuspidata competition,3,1983
HMK007,143,261,1985,Saxifraga reflexa,Saxifraga tricuspidata,competition,spp,144,3.357142857,154,0.785714286,-10,weekly,Saxifraga reflexa Saxifraga tricuspidata competition,3,1983
HMK007,143,262,1986,Saxifraga reflexa,Saxifraga tricuspidata,competition,spp,142,3.357142857,153,0.785714286,-11,weekly,Saxifraga reflexa Saxifraga tricuspidata competition,3,1983
HMK008,144,263,1984,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,105.7056,0.178439913,105.56655,-0.283470134,0.13905,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,264,1985,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,124.386,0.178439913,111.87816,-0.283470134,12.50784,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,265,1986,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,81.53372,0.178439913,117.4038,-0.283470134,-35.87008,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,266,1987,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,110.7054,0.178439913,104.1018,-0.283470134,6.6036,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,267,1988,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,109.9014,0.178439913,137.2863,-0.283470134,-27.3849,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,268,1989,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,125.3521,0.178439913,124.44905,-0.283470134,0.90305,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,269,1991,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,110.7233,0.178439913,118.3513,-0.283470134,-7.628,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,270,1992,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,116.1188,0.178439913,117.2051,-0.283470134,-1.0863,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,271,1993,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,117.1447,0.178439913,125.48115,-0.283470134,-8.33645,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,272,1994,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,87.76914,0.178439913,120.24725,-0.283470134,-32.47811,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,273,1995,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,97.9382,0.178439913,122.9208,-0.283470134,-24.9826,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,274,1997,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,130.9093,0.178439913,114.09895,-0.283470134,16.81035,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,275,1999,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,143.1043,0.178439913,134.1332,-0.283470134,8.9711,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,276,2001,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,124.7273,0.178439913,95.23505,-0.283470134,29.49225,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,277,2003,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,102.1519,0.178439913,126.27915,-0.283470134,-24.12725,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,278,2007,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,114.1644,0.178439913,111.7822,-0.283470134,2.3822,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,279,2008,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,106.7565,0.178439913,122.6224,-0.283470134,-15.8659,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,280,2009,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,111.4213,0.178439913,107.19982,-0.283470134,4.22148,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,144,281,2010,Castilleja tenuiflora,Selasphorus platycercus,pollination,spp,109.1358,0.178439913,119.7149,-0.283470134,-10.5791,daily,Castilleja tenuiflora Selasphorus platycercus poll,19,1984
HMK008,145,282,1975,Delphinium nuttallianum,Selasphorus platycercus,pollination,spp,170.8556,-0.529816795,135.0237,-0.283470134,35.8319,daily,Delphinium nuttallianum Selasphorus platycercus poll,30,1975
