"","studyid","intid","year","spp1","spp2","interaction","taxatype","neg_phenovalue","neg_slope","pos_phenovalue","pos_slope","phenodiff","phenofreq"
"193","HMK006",109,1997,"Gnathotrichus materiarius","Ips grandicollis","competition","spp",143,11.0000000000017,149,10.0000000000016,-6,"weekly"
"194","HMK006",110,1996,"Gnathotrichus materiarius","Ips pini","competition","spp",132,11.0000000000017,134,-7.00000000000105,-2,"weekly"
"195","HMK006",110,1997,"Gnathotrichus materiarius","Ips pini","competition","spp",143,11.0000000000017,127,-7.00000000000105,16,"weekly"
"196","HMK006",111,1996,"Gnathotrichus materiarius","Monochamus spp.","competition","spp",132,11.0000000000017,186.5,-10.0000000000015,-54.5,"weekly"
"197","HMK006",111,1997,"Gnathotrichus materiarius","Monochamus spp.","competition","spp",143,11.0000000000017,176.5,-10.0000000000015,-33.5,"weekly"
"198","HMK006",112,1996,"Gnathotrichus materiarius","Orthotomicus caelatus","competition","spp",132,11.0000000000017,139,15.0000000000023,-7,"weekly"
"199","HMK006",112,1997,"Gnathotrichus materiarius","Orthotomicus caelatus","competition","spp",143,11.0000000000017,154,15.0000000000023,-11,"weekly"
"200","HMK006",113,1996,"Gnathotrichus materiarius","Pissodes approximatus","competition","spp",132,11.0000000000017,118.5,-24.5000000000038,13.5,"weekly"
"201","HMK006",113,1997,"Gnathotrichus materiarius","Pissodes approximatus","competition","spp",143,11.0000000000017,94,-24.5000000000038,49,"weekly"
"202","HMK006",114,1996,"Gnathotrichus materiarius","Tomicus piniperda","competition","spp",132,11.0000000000017,88.5,-8.00000000000123,43.5,"weekly"
"203","HMK006",114,1997,"Gnathotrichus materiarius","Tomicus piniperda","competition","spp",143,11.0000000000017,80.5,-8.00000000000123,62.5,"weekly"
"204","HMK006",115,1996,"Hylastes porculus","Hylurgops rugipennis pinifex","competition","spp",141,14.5000000000022,139,-12.0000000000018,2,"weekly"
"205","HMK006",115,1997,"Hylastes porculus","Hylurgops rugipennis pinifex","competition","spp",155.5,14.5000000000022,127,-12.0000000000018,28.5,"weekly"
"206","HMK006",116,1996,"Hylastes porculus","Ips grandicollis","competition","spp",141,14.5000000000022,139,10.0000000000016,2,"weekly"
"207","HMK006",116,1997,"Hylastes porculus","Ips grandicollis","competition","spp",155.5,14.5000000000022,149,10.0000000000016,6.5,"weekly"
"208","HMK006",117,1996,"Hylastes porculus","Ips pini","competition","spp",141,14.5000000000022,134,-7.00000000000105,7,"weekly"
"209","HMK006",117,1997,"Hylastes porculus","Ips pini","competition","spp",155.5,14.5000000000022,127,-7.00000000000105,28.5,"weekly"
"210","HMK006",118,1996,"Hylastes porculus","Monochamus spp.","competition","spp",141,14.5000000000022,186.5,-10.0000000000015,-45.5,"weekly"
"211","HMK006",118,1997,"Hylastes porculus","Monochamus spp.","competition","spp",155.5,14.5000000000022,176.5,-10.0000000000015,-21,"weekly"
"212","HMK006",119,1996,"Hylastes porculus","Orthotomicus caelatus","competition","spp",141,14.5000000000022,139,15.0000000000023,2,"weekly"
"213","HMK006",119,1997,"Hylastes porculus","Orthotomicus caelatus","competition","spp",155.5,14.5000000000022,154,15.0000000000023,1.5,"weekly"
"214","HMK006",120,1996,"Hylastes porculus","Pissodes approximatus","competition","spp",141,14.5000000000022,118.5,-24.5000000000038,22.5,"weekly"
"215","HMK006",120,1997,"Hylastes porculus","Pissodes approximatus","competition","spp",155.5,14.5000000000022,94,-24.5000000000038,61.5,"weekly"
"216","HMK006",121,1996,"Hylastes porculus","Tomicus piniperda","competition","spp",141,14.5000000000022,88.5,-8.00000000000123,52.5,"weekly"
"217","HMK006",121,1997,"Hylastes porculus","Tomicus piniperda","competition","spp",155.5,14.5000000000022,80.5,-8.00000000000123,75,"weekly"
"218","HMK006",122,1996,"Hylurgops rugipennis pinifex","Ips grandicollis","competition","spp",139,-12.0000000000018,139,10.0000000000016,0,"weekly"
"219","HMK006",122,1997,"Hylurgops rugipennis pinifex","Ips grandicollis","competition","spp",127,-12.0000000000018,149,10.0000000000016,-22,"weekly"
"220","HMK006",123,1996,"Hylurgops rugipennis pinifex","Ips pini","competition","spp",139,-12.0000000000018,134,-7.00000000000105,5,"weekly"
"221","HMK006",123,1997,"Hylurgops rugipennis pinifex","Ips pini","competition","spp",127,-12.0000000000018,127,-7.00000000000105,0,"weekly"
"222","HMK006",124,1996,"Hylurgops rugipennis pinifex","Monochamus spp.","competition","spp",139,-12.0000000000018,186.5,-10.0000000000015,-47.5,"weekly"
"223","HMK006",124,1997,"Hylurgops rugipennis pinifex","Monochamus spp.","competition","spp",127,-12.0000000000018,176.5,-10.0000000000015,-49.5,"weekly"
"224","HMK006",125,1996,"Hylurgops rugipennis pinifex","Orthotomicus caelatus","competition","spp",139,-12.0000000000018,139,15.0000000000023,0,"weekly"
"225","HMK006",125,1997,"Hylurgops rugipennis pinifex","Orthotomicus caelatus","competition","spp",127,-12.0000000000018,154,15.0000000000023,-27,"weekly"
"226","HMK006",126,1996,"Hylurgops rugipennis pinifex","Pissodes approximatus","competition","spp",139,-12.0000000000018,118.5,-24.5000000000038,20.5,"weekly"
"227","HMK006",126,1997,"Hylurgops rugipennis pinifex","Pissodes approximatus","competition","spp",127,-12.0000000000018,94,-24.5000000000038,33,"weekly"
"228","HMK006",127,1996,"Hylurgops rugipennis pinifex","Tomicus piniperda","competition","spp",139,-12.0000000000018,88.5,-8.00000000000123,50.5,"weekly"
"229","HMK006",127,1997,"Hylurgops rugipennis pinifex","Tomicus piniperda","competition","spp",127,-12.0000000000018,80.5,-8.00000000000123,46.5,"weekly"
"230","HMK006",128,1996,"Ips grandicollis","Ips pini","competition","spp",139,10.0000000000016,134,-7.00000000000105,5,"weekly"
"231","HMK006",128,1997,"Ips grandicollis","Ips pini","competition","spp",149,10.0000000000016,127,-7.00000000000105,22,"weekly"
"232","HMK006",129,1996,"Ips grandicollis","Monochamus spp.","competition","spp",139,10.0000000000016,186.5,-10.0000000000015,-47.5,"weekly"
"233","HMK006",129,1997,"Ips grandicollis","Monochamus spp.","competition","spp",149,10.0000000000016,176.5,-10.0000000000015,-27.5,"weekly"
"234","HMK006",130,1996,"Ips grandicollis","Orthotomicus caelatus","competition","spp",139,10.0000000000016,139,15.0000000000023,0,"weekly"
"235","HMK006",130,1997,"Ips grandicollis","Orthotomicus caelatus","competition","spp",149,10.0000000000016,154,15.0000000000023,-5,"weekly"
"236","HMK006",131,1996,"Ips grandicollis","Pissodes approximatus","competition","spp",139,10.0000000000016,118.5,-24.5000000000038,20.5,"weekly"
"237","HMK006",131,1997,"Ips grandicollis","Pissodes approximatus","competition","spp",149,10.0000000000016,94,-24.5000000000038,55,"weekly"
"238","HMK006",132,1996,"Ips grandicollis","Tomicus piniperda","competition","spp",139,10.0000000000016,88.5,-8.00000000000123,50.5,"weekly"
"239","HMK006",132,1997,"Ips grandicollis","Tomicus piniperda","competition","spp",149,10.0000000000016,80.5,-8.00000000000123,68.5,"weekly"
"240","HMK006",133,1996,"Ips pini","Monochamus spp.","competition","spp",134,-7.00000000000105,186.5,-10.0000000000015,-52.5,"weekly"
"241","HMK006",133,1997,"Ips pini","Monochamus spp.","competition","spp",127,-7.00000000000105,176.5,-10.0000000000015,-49.5,"weekly"
"242","HMK006",134,1996,"Ips pini","Orthotomicus caelatus","competition","spp",134,-7.00000000000105,139,15.0000000000023,-5,"weekly"
"243","HMK006",134,1997,"Ips pini","Orthotomicus caelatus","competition","spp",127,-7.00000000000105,154,15.0000000000023,-27,"weekly"
"244","HMK006",135,1996,"Ips pini","Pissodes approximatus","competition","spp",134,-7.00000000000105,118.5,-24.5000000000038,15.5,"weekly"
"245","HMK006",135,1997,"Ips pini","Pissodes approximatus","competition","spp",127,-7.00000000000105,94,-24.5000000000038,33,"weekly"
"246","HMK006",136,1996,"Ips pini","Tomicus piniperda","competition","spp",134,-7.00000000000105,88.5,-8.00000000000123,45.5,"weekly"
"247","HMK006",136,1997,"Ips pini","Tomicus piniperda","competition","spp",127,-7.00000000000105,80.5,-8.00000000000123,46.5,"weekly"
"248","HMK006",137,1996,"Monochamus spp.","Orthotomicus caelatus","competition","spp",186.5,-10.0000000000015,139,15.0000000000023,47.5,"weekly"
"249","HMK006",137,1997,"Monochamus spp.","Orthotomicus caelatus","competition","spp",176.5,-10.0000000000015,154,15.0000000000023,22.5,"weekly"
"250","HMK006",138,1996,"Monochamus spp.","Pissodes approximatus","competition","spp",186.5,-10.0000000000015,118.5,-24.5000000000038,68,"weekly"
"251","HMK006",138,1997,"Monochamus spp.","Pissodes approximatus","competition","spp",176.5,-10.0000000000015,94,-24.5000000000038,82.5,"weekly"
"252","HMK006",139,1996,"Monochamus spp.","Tomicus piniperda","competition","spp",186.5,-10.0000000000015,88.5,-8.00000000000123,98,"weekly"
"253","HMK006",139,1997,"Monochamus spp.","Tomicus piniperda","competition","spp",176.5,-10.0000000000015,80.5,-8.00000000000123,96,"weekly"
"254","HMK006",140,1996,"Orthotomicus caelatus","Pissodes approximatus","competition","spp",139,15.0000000000023,118.5,-24.5000000000038,20.5,"weekly"
"255","HMK006",140,1997,"Orthotomicus caelatus","Pissodes approximatus","competition","spp",154,15.0000000000023,94,-24.5000000000038,60,"weekly"
"256","HMK006",141,1996,"Orthotomicus caelatus","Tomicus piniperda","competition","spp",139,15.0000000000023,88.5,-8.00000000000123,50.5,"weekly"
"257","HMK006",141,1997,"Orthotomicus caelatus","Tomicus piniperda","competition","spp",154,15.0000000000023,80.5,-8.00000000000123,73.5,"weekly"
"258","HMK006",142,1996,"Pissodes approximatus","Tomicus piniperda","competition","spp",118.5,-24.5000000000038,88.5,-8.00000000000123,30,"weekly"
"259","HMK006",142,1997,"Pissodes approximatus","Tomicus piniperda","competition","spp",94,-24.5000000000038,80.5,-8.00000000000123,13.5,"weekly"
"260","HMK007",143,1983,"Saxifraga reflexa","Saxifraga tricuspidata","competition","spp",133,3.35714285714359,151,0.785714285714413,-18,"weekly"
"261","HMK007",143,1985,"Saxifraga reflexa","Saxifraga tricuspidata","competition","spp",144,3.35714285714359,154,0.785714285714413,-10,"weekly"
"262","HMK007",143,1986,"Saxifraga reflexa","Saxifraga tricuspidata","competition","spp",142,3.35714285714359,153,0.785714285714413,-11,"weekly"
"263","HMK008",144,1984,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",105.7056,0.178439912684556,105.56655,-0.283470133730404,0.139050000000012,"daily"
"264","HMK008",144,1985,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",124.386,0.178439912684556,111.87816,-0.283470133730404,12.50784,"daily"
"265","HMK008",144,1986,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",81.53372,0.178439912684556,117.4038,-0.283470133730404,-35.87008,"daily"
"266","HMK008",144,1987,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",110.7054,0.178439912684556,104.1018,-0.283470133730404,6.6036,"daily"
"267","HMK008",144,1988,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",109.9014,0.178439912684556,137.2863,-0.283470133730404,-27.3849,"daily"
"268","HMK008",144,1989,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",125.3521,0.178439912684556,124.44905,-0.283470133730404,0.903049999999993,"daily"
"269","HMK008",144,1991,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",110.7233,0.178439912684556,118.3513,-0.283470133730404,-7.628,"daily"
"270","HMK008",144,1992,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",116.1188,0.178439912684556,117.2051,-0.283470133730404,-1.08630000000001,"daily"
"271","HMK008",144,1993,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",117.1447,0.178439912684556,125.48115,-0.283470133730404,-8.33645000000001,"daily"
"272","HMK008",144,1994,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",87.76914,0.178439912684556,120.24725,-0.283470133730404,-32.47811,"daily"
"273","HMK008",144,1995,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",97.9382,0.178439912684556,122.9208,-0.283470133730404,-24.9826,"daily"
"274","HMK008",144,1997,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",130.9093,0.178439912684556,114.09895,-0.283470133730404,16.81035,"daily"
"275","HMK008",144,1999,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",143.1043,0.178439912684556,134.1332,-0.283470133730404,8.97110000000001,"daily"
"276","HMK008",144,2001,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",124.7273,0.178439912684556,95.23505,-0.283470133730404,29.49225,"daily"
"277","HMK008",144,2003,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",102.1519,0.178439912684556,126.27915,-0.283470133730404,-24.12725,"daily"
"278","HMK008",144,2007,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",114.1644,0.178439912684556,111.7822,-0.283470133730404,2.3822,"daily"
"279","HMK008",144,2008,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",106.7565,0.178439912684556,122.6224,-0.283470133730404,-15.8659,"daily"
"280","HMK008",144,2009,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",111.4213,0.178439912684556,107.19982,-0.283470133730404,4.22148000000001,"daily"
"281","HMK008",144,2010,"Castilleja tenuiflora","Selasphorus platycercus","poll","spp",109.1358,0.178439912684556,119.7149,-0.283470133730404,-10.5791,"daily"
"282","HMK008",145,1975,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",170.8556,-0.529816795007202,135.0237,-0.283470133730404,35.8319,"daily"
"283","HMK008",145,1977,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",156.4171,-0.529816795007202,NA,NA,NA,"daily"
"284","HMK008",145,1979,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",163.5027,-0.529816795007202,136.4563,-0.283470133730404,27.0464,"daily"
"285","HMK008",145,1980,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",166.0428,-0.529816795007202,138.321,-0.283470133730404,27.7218,"daily"
"286","HMK008",145,1981,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",151.8075,-0.529816795007202,133.4288,-0.283470133730404,18.3787,"daily"
"287","HMK008",145,1982,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",159.2941,-0.529816795007202,135.0248,-0.283470133730404,24.2693,"daily"
"288","HMK008",145,1983,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",170.9893,-0.529816795007202,147.6623,-0.283470133730404,23.327,"daily"
"289","HMK008",145,1984,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",169.385,-0.529816795007202,105.56655,-0.283470133730404,63.81845,"daily"
"290","HMK008",145,1985,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",155.8182,-0.529816795007202,111.87816,-0.283470133730404,43.94004,"daily"
"291","HMK008",145,1986,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",151.8075,-0.529816795007202,117.4038,-0.283470133730404,34.4037,"daily"
"292","HMK008",145,1987,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",152.8075,-0.529816795007202,104.1018,-0.283470133730404,48.7057,"daily"
"293","HMK008",145,1988,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",151.738,-0.529816795007202,137.2863,-0.283470133730404,14.4517,"daily"
"294","HMK008",145,1989,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",148.4652,-0.529816795007202,124.44905,-0.283470133730404,24.01615,"daily"
"295","HMK008",145,1991,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",160.8289,-0.529816795007202,118.3513,-0.283470133730404,42.4776,"daily"
"296","HMK008",145,1993,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",169.5882,-0.529816795007202,125.48115,-0.283470133730404,44.10705,"daily"
"297","HMK008",145,1995,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",177.0053,-0.529816795007202,122.9208,-0.283470133730404,54.0845,"daily"
"298","HMK008",145,1996,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",155.8824,-0.529816795007202,139.1117,-0.283470133730404,16.7707,"daily"
"299","HMK008",145,1997,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",153.6791,-0.529816795007202,114.09895,-0.283470133730404,39.58015,"daily"
"300","HMK008",145,1998,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",146.3262,-0.529816795007202,134.0889,-0.283470133730404,12.2373,"daily"
"301","HMK008",145,1999,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",160.0267,-0.529816795007202,134.1332,-0.283470133730404,25.8935,"daily"
"302","HMK008",145,2000,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",150,-0.529816795007202,116.26345,-0.283470133730404,33.73655,"daily"
"303","HMK008",145,2001,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",152.3422,-0.529816795007202,95.23505,-0.283470133730404,57.10715,"daily"
"304","HMK008",145,2002,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",137.5027,-0.529816795007202,125.7198,-0.283470133730404,11.7829,"daily"
"305","HMK008",145,2003,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",150,-0.529816795007202,126.27915,-0.283470133730404,23.72085,"daily"
"306","HMK008",145,2004,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",136.9679,-0.529816795007202,124.6918,-0.283470133730404,12.2761,"daily"
"307","HMK008",145,2005,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",149.8021,-0.529816795007202,129.1695,-0.283470133730404,20.6326,"daily"
"308","HMK008",145,2006,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",141.5134,-0.529816795007202,136.8343,-0.283470133730404,4.67910000000001,"daily"
"309","HMK008",145,2007,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",138.5027,-0.529816795007202,111.7822,-0.283470133730404,26.7205,"daily"
"310","HMK008",145,2008,"Delphinium nuttallianum","Selasphorus platycercus","poll","spp",163.9037,-0.529816795007202,122.6224,-0.283470133730404,41.2813,"daily"
